market,symbol,quote_symbol,display_name,universe_tags
NASDAQ,TRIB,TRIB,Trinity Biotech plc - American Depositary Shares,NASDAQ
NASDAQ,TRIN,TRIN,Trinity Capital Inc. - Common Stock,NASDAQ
NASDAQ,TRIP,TRIP,"TripAdvisor, Inc. - Common Stock",NASDAQ
NASDAQ,TRMB,TRMB,Trimble Inc. - Common Stock,NASDAQ;SP500
NASDAQ,TRMD,TRMD,TORM plc - Class A Common Stock,NASDAQ
NASDAQ,TRNR,TRNR,Interactive Strength Inc. - Common Stock,NASDAQ
NASDAQ,TRNS,TRNS,"Transcat, Inc. - Common Stock",NASDAQ
NASDAQ,TRON,TRON,Tron Inc. - Common Stock,NASDAQ
NASDAQ,TROO,TROO,"TROOPS, Inc. - Ordinary Shares",NASDAQ
NASDAQ,TROW,TROW,"T. Rowe Price Group, Inc. - Common Stock",NASDAQ;SP500
NASDAQ,TRS,TRS,TriMas Corporation - Common Stock,NASDAQ
NASDAQ,TRSG,TRSG,Tungray Technologies Inc - Class A Ordinary Shares,NASDAQ
NASDAQ,TRUG,TRUG,"TruGolf Holdings, Inc. - Class A Common Stock",NASDAQ
NASDAQ,TRUP,TRUP,"Trupanion, Inc. - Common Stock",NASDAQ
NASDAQ,TRVG,TRVG,trivago N.V. - American Depositary Shares,NASDAQ
NASDAQ,TRVI,TRVI,"Trevi Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,TSAT,TSAT,Telesat Corporation - Class A Common Shares and Class B Variable Voting Shares,NASDAQ
NASDAQ,TSBK,TSBK,"Timberland Bancorp, Inc. - Common Stock",NASDAQ
NASDAQ,TSCO,TSCO,Tractor Supply Company - Common Stock,NASDAQ;SP500
NASDAQ,TSEM,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,NASDAQ
NASDAQ,TSHA,TSHA,"Taysha Gene Therapies, Inc. - Common Stock",NASDAQ
NASDAQ,TSLA,TSLA,"Tesla, Inc. - Common Stock",NASDAQ;SP500
NASDAQ,TSSI,TSSI,"TSS, Inc. - Common Stock",NASDAQ
NASDAQ,TTAN,TTAN,"ServiceTitan, Inc. - Class A Common Stock",NASDAQ
NASDAQ,TTD,TTD,"The Trade Desk, Inc. - Class A Common Stock",NASDAQ;SP500
NASDAQ,TTEC,TTEC,"TTEC Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,TTEK,TTEK,"Tetra Tech, Inc. - Common Stock",NASDAQ
NASDAQ,TTGT,TTGT,"TechTarget, Inc. - Common Stock",NASDAQ
NASDAQ,TTMI,TTMI,"TTM Technologies, Inc. - Common Stock",NASDAQ
NASDAQ,TTRX,TTRX,Turn Therapeutics Inc. - Common Stock,NASDAQ
NASDAQ,TTWO,TTWO,"Take-Two Interactive Software, Inc. - Common Stock",NASDAQ;SP500
NASDAQ,TULP,TULP,"Bloomia Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,TURB,TURB,"Turbo Energy, S.A. - American Depositary Shares",NASDAQ
NASDAQ,TUSK,TUSK,"Mammoth Energy Services, Inc. - Common Stock",NASDAQ
NASDAQ,TVA,TVA,Texas Ventures Acquisition III Corp - Class A Ordinary Share,NASDAQ
NASDAQ,TVAI,TVAI,Thayer Ventures Acquisition Corporation II - Class A Ordinary Shares,NASDAQ
NASDAQ,TVGN,TVGN,Tevogen Bio Holdings Inc. - Common Stock,NASDAQ
NASDAQ,TVRD,TVRD,"Tvardi Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,TVTX,TVTX,"Travere Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,TW,TW,Tradeweb Markets Inc. - Class A Common Stock,NASDAQ
NASDAQ,TWAV,TWAV,"TaoWeave, Inc. - Common Stock",NASDAQ
NASDAQ,TWFG,TWFG,"TWFG, Inc. - Common Stock",NASDAQ
NASDAQ,TWG,TWG,Top Wealth Group Holding Limited - Class A Ordinary Shares,NASDAQ
NASDAQ,TWIN,TWIN,"Twin Disc, Incorporated - Common Stock",NASDAQ
NASDAQ,TWLV,TWLV,Twelve Seas Investment Company III - Class A Ordinary Shares,NASDAQ
NASDAQ,TWST,TWST,Twist Bioscience Corporation - Common Stock,NASDAQ
NASDAQ,TXG,TXG,"10x Genomics, Inc. - Common Stock",NASDAQ
NASDAQ,TXMD,TXMD,"TherapeuticsMD, Inc. - Common Stock",NASDAQ
NASDAQ,TXN,TXN,Texas Instruments Incorporated - Common Stock,NASDAQ;SP500
NASDAQ,TXRH,TXRH,"Texas Roadhouse, Inc. - Common Stock",NASDAQ
NASDAQ,TYGO,TYGO,"Tigo Energy, Inc. - Common Stock",NASDAQ
NASDAQ,TYRA,TYRA,"Tyra Biosciences, Inc. - Common Stock",NASDAQ
NASDAQ,TZOO,TZOO,Travelzoo - Common Stock,NASDAQ
NASDAQ,UBXG,UBXG,U-BX Technology Ltd. - Class A Ordinary Shares,NASDAQ
NASDAQ,UCAR,UCAR,U Power Limited - Class A Ordinary Shares,NASDAQ
NASDAQ,UCFI,UCFI,CN Healthy Food Tech Group Corp. - Common Stock,NASDAQ
NASDAQ,UCL,UCL,uCloudlink Group Inc. - American Depositary Shares,NASDAQ
NASDAQ,UCTT,UCTT,"Ultra Clean Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,UDMY,UDMY,"Udemy, Inc. - Common Stock",NASDAQ
NASDAQ,UEIC,UEIC,Universal Electronics Inc. - Common Stock,NASDAQ
NASDAQ,UFG,UFG,Uni-Fuels Holdings Limited - Class A Ordinary Shares,NASDAQ
NASDAQ,UFPI,UFPI,"UFP Industries, Inc. - Common Stock",NASDAQ
NASDAQ,UFPT,UFPT,"UFP Technologies, Inc. - Common Stock",NASDAQ
NASDAQ,UGRO,UGRO,"urban-gro, Inc. - Common Stock",NASDAQ
NASDAQ,UK,UK,Ucommune International Ltd - Ordinary Shares,NASDAQ
NASDAQ,ULBI,ULBI,Ultralife Corporation - Common Stock,NASDAQ
NASDAQ,ULCC,ULCC,"Frontier Group Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,ULTA,ULTA,"Ulta Beauty, Inc. - Common Stock",NASDAQ;SP500
NASDAQ,UMBF,UMBF,UMB Financial Corporation - Common Stock,NASDAQ
NASDAQ,UNB,UNB,"Union Bankshares, Inc. - Common Stock",NASDAQ
NASDAQ,UNCY,UNCY,"Unicycive Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,UONE,UONE,"Urban One, Inc. - Class A Common Stock",NASDAQ
NASDAQ,UONEK,UONEK,"Urban One, Inc. - Class D Common Stock",NASDAQ
NASDAQ,UPB,UPB,"Upstream Bio, Inc. - Common Stock",NASDAQ
NASDAQ,UPBD,UPBD,"Upbound Group, Inc. - Common Stock",NASDAQ
NASDAQ,UPC,UPC,Universe Pharmaceuticals Inc - Class A Ordinary Shares,NASDAQ
NASDAQ,UPLD,UPLD,"Upland Software, Inc. - Common Stock",NASDAQ
NASDAQ,UPST,UPST,"Upstart Holdings, Inc. - Common stock",NASDAQ
NASDAQ,UPWK,UPWK,Upwork Inc. - Common Stock,NASDAQ
NASDAQ,UPXI,UPXI,"Upexi, Inc. - Common Stock",NASDAQ
NASDAQ,URBN,URBN,"Urban Outfitters, Inc. - Common Stock",NASDAQ
NASDAQ,URGN,URGN,UroGen Pharma Ltd. - Ordinary Shares,NASDAQ
NASDAQ,UROY,UROY,Uranium Royalty Corp. - Common Stock,NASDAQ
NASDAQ,USAR,USAR,"USA Rare Earth, Inc. - Common Stock",NASDAQ
NASDAQ,USAU,USAU,U.S. Gold Corp. - Common Stock,NASDAQ
NASDAQ,USCB,USCB,"USCB Financial Holdings, Inc. - Class A Common Stock",NASDAQ
NASDAQ,USEG,USEG,U.S. Energy Corp. - Common Stock,NASDAQ
NASDAQ,USGO,USGO,U.S. GoldMining Inc. - Common stock,NASDAQ
NASDAQ,USIO,USIO,"Usio, Inc. - Common Stock",NASDAQ
NASDAQ,UTMD,UTMD,"Utah Medical Products, Inc. - Common Stock",NASDAQ
NASDAQ,UTSI,UTSI,UTStarcom Holdings Corp - Ordinary Shares,NASDAQ
NASDAQ,UVSP,UVSP,Univest Financial Corporation - Common Stock,NASDAQ
NASDAQ,UXIN,UXIN,Uxin Limited - American Depositary Shares,NASDAQ
NASDAQ,UYSC,UYSC,UY Scuti Acquisition Corp. - Ordinary Shares,NASDAQ
NASDAQ,VABK,VABK,Virginia National Bankshares Corporation - Common Stock,NASDAQ
NASDAQ,VACH,VACH,Voyager Acquisition Corp - Class A Ordinary Shares,NASDAQ
NASDAQ,VALN,VALN,Valneva SE - American Depositary Shares,NASDAQ
NASDAQ,VALU,VALU,"Value Line, Inc. - Common Stock",NASDAQ
NASDAQ,VANI,VANI,"Vivani Medical, Inc. - Common Stock",NASDAQ
NASDAQ,VBIX,VBIX,Viewbix Inc. - Common Stock,NASDAQ
NASDAQ,VBNK,VBNK,VersaBank - Common Shares,NASDAQ
NASDAQ,VC,VC,Visteon Corporation - Common Stock,NASDAQ
NASDAQ,VCEL,VCEL,Vericel Corporation - Common Stock,NASDAQ
NASDAQ,VCIG,VCIG,VCI Global Limited - Ordinary Share,NASDAQ
NASDAQ,VCTR,VCTR,"Victory Capital Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,VCYT,VCYT,"Veracyte, Inc. - Common Stock",NASDAQ
NASDAQ,VECO,VECO,Veeco Instruments Inc. - Common Stock,NASDAQ
NASDAQ,VEEA,VEEA,Veea Inc. - Common Stock,NASDAQ
NASDAQ,VEEE,VEEE,Twin Vee PowerCats Co. - Common Stock,NASDAQ
NASDAQ,VELO,VELO,"Velo3D, Inc. - Common stock",NASDAQ
NASDAQ,VEON,VEON,VEON Ltd. - American Depositary Shares,NASDAQ
NASDAQ,VERA,VERA,"Vera Therapeutics, Inc. - Class A Common Stock",NASDAQ
NASDAQ,VERI,VERI,"Veritone, Inc. - Common Stock",NASDAQ
NASDAQ,VERU,VERU,Veru Inc. - Common Stock,NASDAQ
NASDAQ,VERX,VERX,"Vertex, Inc. - Class A Common Stock",NASDAQ
NASDAQ,VFF,VFF,"Village Farms International, Inc. - Common Shares",NASDAQ
NASDAQ,VGAS,VGAS,"Verde Clean Fuels, Inc. - Class A Common Stock",NASDAQ
NASDAQ,VHC,VHC,VirnetX Holding Corp - Common Stock,NASDAQ
NASDAQ,VHCP,VHCP,Vine Hill Capital Investment Corp. II - Class A Ordinary Shares,NASDAQ
NASDAQ,VHUB,VHUB,"VenHub Global, Inc. - Common Stock",NASDAQ
NASDAQ,VIAV,VIAV,Viavi Solutions Inc. - Common Stock,NASDAQ
NASDAQ,VICR,VICR,Vicor Corporation - Common Stock,NASDAQ
NASDAQ,VINP,VINP,Vinci Compass Investments Ltd. - Class A Common Shares,NASDAQ
NASDAQ,VIOT,VIOT,"Viomi Technology Co., Ltd - American Depositary Shares",NASDAQ
NASDAQ,VIR,VIR,"Vir Biotechnology, Inc. - Common Stock",NASDAQ
NASDAQ,VIRC,VIRC,Virco Manufacturing Corporation - Common Stock,NASDAQ
NASDAQ,VISN,VISN,"Vistance Networks, Inc. - Common Stock",NASDAQ
NASDAQ,VITL,VITL,"Vital Farms, Inc. - Common Stock",NASDAQ
NASDAQ,VIVO,VIVO,VivoPower PLC - Ordinary Shares,NASDAQ
NASDAQ,VIVS,VIVS,"VivoSim Labs, Inc. - Common Stock",NASDAQ
NASDAQ,VKTX,VKTX,"Viking Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,VLGEA,VLGEA,"Village Super Market, Inc. - Class A Common Stock",NASDAQ
NASDAQ,VLY,VLY,Valley National Bancorp - Common Stock,NASDAQ
NASDAQ,VMAR,VMAR,Vision Marine Technologies Inc. - Common Shares,NASDAQ
NASDAQ,VMD,VMD,"Viemed Healthcare, Inc. - Common Shares",NASDAQ
NASDAQ,VMET,VMET,Versamet Royalties Corporation - Common Stock,NASDAQ
NASDAQ,VNCE,VNCE,Vince Holding Corp. - Common Stock,NASDAQ
NASDAQ,VNDA,VNDA,Vanda Pharmaceuticals Inc. - Common Stock,NASDAQ
NASDAQ,VNET,VNET,"VNET Group, Inc. - American Depositary Shares",NASDAQ
NASDAQ,VNME,VNME,Vendome Acquisition Corporation I - Class A Ordinary Shares,NASDAQ
NASDAQ,VNOM,VNOM,"Viper Energy, Inc. - Class A Common Stock",NASDAQ
NASDAQ,VOD,VOD,Vodafone Group Plc - American Depositary Shares each representing ten Ordinary Shares,NASDAQ
NASDAQ,VOR,VOR,Vor Biopharma Inc. - Common Stock,NASDAQ
NASDAQ,VOXR,VOXR,Vox Royalty Corp. - common stock,NASDAQ
NASDAQ,VRA,VRA,"Vera Bradley, Inc. - Common Stock",NASDAQ
NASDAQ,VRAX,VRAX,Virax Biolabs Group Limited - Ordinary Shares,NASDAQ
NASDAQ,VRCA,VRCA,Verrica Pharmaceuticals Inc. - Common Stock,NASDAQ
NASDAQ,VRDN,VRDN,"Viridian Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,VREX,VREX,Varex Imaging Corporation - Common Stock,NASDAQ
NASDAQ,VRM,VRM,"Vroom, Inc. - Common Stock",NASDAQ
NASDAQ,VRME,VRME,"VerifyMe, Inc. - Common Stock",NASDAQ
NASDAQ,VRNS,VRNS,"Varonis Systems, Inc. - Common Stock",NASDAQ
NASDAQ,VRRM,VRRM,Verra Mobility Corporation - Class A Common Stock,NASDAQ
NASDAQ,VRSK,VRSK,"Verisk Analytics, Inc. - Common Stock",NASDAQ;SP500
NASDAQ,VRSN,VRSN,"VeriSign, Inc. - Common Stock",NASDAQ;SP500
NASDAQ,VRTX,VRTX,Vertex Pharmaceuticals Incorporated - Common Stock,NASDAQ;SP500
NASDAQ,VS,VS,Versus Systems Inc. - Common Stock,NASDAQ
NASDAQ,VSA,VSA,VisionSys AI Inc. - American Depositary Shares,NASDAQ
NASDAQ,VSAT,VSAT,"ViaSat, Inc. - Common Stock",NASDAQ
NASDAQ,VSEC,VSEC,VSE Corporation - Common Stock,NASDAQ
NASDAQ,VSEE,VSEE,"VSee Health, Inc. - Common Stock",NASDAQ
NASDAQ,VSME,VSME,VS Media Holdings Limited - Class A Ordinary Shares,NASDAQ
NASDAQ,VSNT,VSNT,"Versant Media Group, Inc. - Class A Common Stock",NASDAQ
NASDAQ,VSTD,VSTD,Vestand Inc. - Class A Common Stock,NASDAQ
NASDAQ,VSTM,VSTM,"Verastem, Inc. - Common Stock",NASDAQ
NASDAQ,VTGN,VTGN,"Vistagen Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,VTIX,VTIX,Virtuix Holdings Inc. - Class A Common Stock,NASDAQ
NASDAQ,VTRS,VTRS,Viatris Inc. - Common Stock,NASDAQ;SP500
NASDAQ,VTSI,VTSI,"VirTra, Inc. - Common Stock",NASDAQ
NASDAQ,VTVT,VTVT,vTv Therapeutics Inc. - Class A Common Stock,NASDAQ
NASDAQ,VUZI,VUZI,Vuzix Corporation - Common Stock,NASDAQ
NASDAQ,VVOS,VVOS,"Vivos Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,VWAV,VWAV,"VisionWave Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,VYGR,VYGR,"Voyager Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,VYNE,VYNE,VYNE Therapeutics Inc. - Common Stock,NASDAQ
NASDAQ,WABC,WABC,Westamerica Bancorporation - Common Stock,NASDAQ
NASDAQ,WAFD,WAFD,"WaFd, Inc. - Common Stock",NASDAQ
NASDAQ,WAFU,WAFU,Wah Fu Education Group Limited - Ordinary Shares,NASDAQ
NASDAQ,WAI,WAI,Top KingWin Ltd - Class A Ordinary Shares,NASDAQ
NASDAQ,WALD,WALD,Waldencast plc - Class A Ordinary Share,NASDAQ
NASDAQ,WATT,WATT,Energous Corporation - Common Stock,NASDAQ
NASDAQ,WAVE,WAVE,Eco Wave Power Global AB (publ) - American Depositary Shares,NASDAQ
NASDAQ,WAY,WAY,Waystar Holding Corp. - Common Stock,NASDAQ
NASDAQ,WB,WB,Weibo Corporation - American Depositary Shares,NASDAQ
NASDAQ,WBD,WBD,"Warner Bros. Discovery, Inc. - Series A Common Stock",NASDAQ;SP500
NASDAQ,WBTN,WBTN,WEBTOON Entertainment Inc. - Common stock,NASDAQ
NASDAQ,WBUY,WBUY,WEBUY GLOBAL LTD. - Class A Ordinary Shares,NASDAQ
NASDAQ,WCT,WCT,Wellchange Holdings Company Limited - Class A Ordinary shares,NASDAQ
NASDAQ,WDAY,WDAY,"Workday, Inc. - Class A Common Stock",NASDAQ;SP500
NASDAQ,WDC,WDC,Western Digital Corporation - Common Stock,NASDAQ;SP500
NASDAQ,WDFC,WDFC,WD-40 Company - Common Stock,NASDAQ
NASDAQ,WEN,WEN,Wendy's Company (The) - Common Stock,NASDAQ
NASDAQ,WENN,WENN,Wen Acquisition Corp - Class A Ordinary Shares,NASDAQ
NASDAQ,WERN,WERN,"Werner Enterprises, Inc. - Common Stock",NASDAQ
NASDAQ,WEST,WEST,Westrock Coffee Company - Common Stock,NASDAQ
NASDAQ,WETH,WETH,Wetouch Technology Inc. - Common Stock,NASDAQ
NASDAQ,WETO,WETO,Wetour Robotics Limited - Ordinary Shares,NASDAQ
NASDAQ,WEYS,WEYS,"Weyco Group, Inc. - Common Stock",NASDAQ
NASDAQ,WFCF,WFCF,"Where Food Comes From, Inc. - Common Stock",NASDAQ
NASDAQ,WFF,WFF,WF Holding Limited - Ordinary Shares,NASDAQ
NASDAQ,WFRD,WFRD,Weatherford International plc - Ordinary shares,NASDAQ
NASDAQ,WGRX,WGRX,"Wellgistics Health, Inc. - Common Stock",NASDAQ
NASDAQ,WGS,WGS,GeneDx Holdings Corp. - Class A Common Stock,NASDAQ
NASDAQ,WHWK,WHWK,"Whitehawk Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,WILC,WILC,"G. Willi-Food International, Ltd. - Ordinary Shares",NASDAQ
NASDAQ,WIMI,WIMI,WiMi Hologram Cloud Inc. - Class B Ordinary Shares,NASDAQ
NASDAQ,WINA,WINA,Winmark Corporation - Common Stock,NASDAQ
NASDAQ,WING,WING,Wingstop Inc. - Common Stock,NASDAQ
NASDAQ,WIX,WIX,Wix.com Ltd. - Ordinary Shares,NASDAQ
NASDAQ,WKEY,WKEY,WISeKey International Holding Ltd - American Depositary Shares,NASDAQ
NASDAQ,WKHS,WKHS,"Workhorse Group, Inc. - Common Stock",NASDAQ
NASDAQ,WKSP,WKSP,"Worksport, Ltd. - Common Stock",NASDAQ
NASDAQ,WLAC,WLAC,Willow Lane Acquisition Corp. - Class A Ordinary Shares,NASDAQ
NASDAQ,WLDN,WLDN,"Willdan Group, Inc. - Common Stock",NASDAQ
NASDAQ,WLDS,WLDS,Wearable Devices Ltd. - Ordinary Share,NASDAQ
NASDAQ,WLFC,WLFC,Willis Lease Finance Corporation - Common Stock,NASDAQ
NASDAQ,WLII,WLII,Willow Lane Acquisition Corp. II - Class A Ordinary Shares,NASDAQ
NASDAQ,WLTH,WLTH,Wealthfront Corporation - Common Stock,NASDAQ
NASDAQ,WMG,WMG,Warner Music Group Corp. - Class A Common Stock,NASDAQ
NASDAQ,WMT,WMT,Walmart Inc. - Common Stock,NASDAQ;SP500
NASDAQ,WNEB,WNEB,"Western New England Bancorp, Inc. - Common Stock",NASDAQ
NASDAQ,WNW,WNW,Meiwu Technology Company Limited - Ordinary Shares,NASDAQ
NASDAQ,WOK,WOK,WORK Medical Technology Group LTD - Class A Ordinary Shares,NASDAQ
NASDAQ,WOOF,WOOF,"Petco Health and Wellness Company, Inc. - Class A Common Stock",NASDAQ
NASDAQ,WPRT,WPRT,Westport Fuel Systems Inc - Common Shares,NASDAQ
NASDAQ,WRAP,WRAP,"Wrap Technologies, Inc. - Common Stock",NASDAQ
NASDAQ,WRD,WRD,WeRide Inc. - American Depositary Shares,NASDAQ
NASDAQ,WRLD,WRLD,World Acceptance Corporation - Common Stock,NASDAQ
NASDAQ,WSBC,WSBC,"WesBanco, Inc. - Common Stock",NASDAQ
NASDAQ,WSBF,WSBF,"Waterstone Financial, Inc. - Common Stock",NASDAQ
NASDAQ,WSBK,WSBK,"Winchester Bancorp, Inc. - Common Stock",NASDAQ
NASDAQ,WSC,WSC,WillScot Holdings Corporation - Class A Common Stock,NASDAQ
NASDAQ,WSFS,WSFS,WSFS Financial Corporation - Common Stock,NASDAQ
NASDAQ,WSHP,WSHP,WeShop Holdings Limited - Class A Ordinary Shares,NASDAQ
NASDAQ,WSTN,WSTN,Westin Acquisition Corp - Class A Ordinary Share,NASDAQ
NASDAQ,WTBA,WTBA,West Bancorporation - Common Stock,NASDAQ
NASDAQ,WTF,WTF,Waton Financial Limited - Ordinary Shares,NASDAQ
NASDAQ,WTG,WTG,Wintergreen Acquisition Corp. - Ordinary Shares,NASDAQ
NASDAQ,WTO,WTO,UTime Limited - Class A Ordinary Shares,NASDAQ
NASDAQ,WTW,WTW,Willis Towers Watson Public Limited Company - Ordinary Shares,NASDAQ;SP500
NASDAQ,WULF,WULF,TeraWulf Inc. - Common Stock,NASDAQ
NASDAQ,WVE,WVE,Wave Life Sciences Ltd. - Ordinary Shares,NASDAQ
NASDAQ,WVVI,WVVI,"Willamette Valley Vineyards, Inc. - Common Stock",NASDAQ
NASDAQ,WW,WW,"WW International, Inc. - Common Stock",NASDAQ
NASDAQ,WWD,WWD,"Woodward, Inc. - Common Stock",NASDAQ
NASDAQ,WXM,WXM,WF International Limited - Ordinary Shares,NASDAQ
NASDAQ,WYFI,WYFI,"WhiteFiber, Inc. - Ordinary Shares",NASDAQ
NASDAQ,WYHG,WYHG,Wing Yip Food Holdings Group Limited - American Depositary Shares,NASDAQ
NASDAQ,WYNN,WYNN,"Wynn Resorts, Limited - Common Stock",NASDAQ;SP500
NASDAQ,XAIR,XAIR,"Beyond Air, Inc. - Common Stock",NASDAQ
NASDAQ,XBIO,XBIO,"Xenetic Biosciences, Inc. - Common Stock",NASDAQ
NASDAQ,XBIT,XBIT,XBiotech Inc. - Common Stock,NASDAQ
NASDAQ,XBP,XBP,"XBP Global Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,XCBE,XCBE,X3 Acquisition Corp. Ltd. - Class A Ordinary Shares,NASDAQ
NASDAQ,XCH,XCH,XCHG Limited - ADS,NASDAQ
NASDAQ,XCUR,XCUR,"Exicure, Inc. - Common Stock",NASDAQ
NASDAQ,XEL,XEL,Xcel Energy Inc. - Common Stock,NASDAQ;SP500
NASDAQ,XELB,XELB,"Xcel Brands, Inc - Common Stock",NASDAQ
NASDAQ,XENE,XENE,Xenon Pharmaceuticals Inc. - Common Shares,NASDAQ
NASDAQ,XERS,XERS,"Xeris Biopharma Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,XFOR,XFOR,"X4 Pharmaceuticals, Inc. - Common Stock",NASDAQ
NASDAQ,XGN,XGN,Exagen Inc. - Common Stock,NASDAQ
NASDAQ,XHG,XHG,XChange TEC.INC - American Depositary Shares,NASDAQ
NASDAQ,XHLD,XHLD,"TEN Holdings, Inc. - Common Stock",NASDAQ
NASDAQ,XLO,XLO,"Xilio Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,XMTR,XMTR,"Xometry, Inc. - Class A Common Stock",NASDAQ
NASDAQ,XNCR,XNCR,"Xencor, Inc. - Common Stock",NASDAQ
NASDAQ,XNET,XNET,Xunlei Limited - American Depositary Shares,NASDAQ
NASDAQ,XOMA,XOMA,XOMA Royalty Corporation - Common Stock,NASDAQ
NASDAQ,XOS,XOS,"Xos, Inc. - Common Stock",NASDAQ
NASDAQ,XP,XP,XP Inc. - Class A Common Stock,NASDAQ
NASDAQ,XPEL,XPEL,"XPEL, Inc. - Common Stock",NASDAQ
NASDAQ,XPON,XPON,Expion360 Inc. - Common Stock,NASDAQ
NASDAQ,XRAY,XRAY,DENTSPLY SIRONA Inc. - Common Stock,NASDAQ
NASDAQ,XRPN,XRPN,Armada Acquisition Corp. II - Class A Ordinary Shares,NASDAQ
NASDAQ,XRTX,XRTX,XORTX Therapeutics Inc. - Common Shares,NASDAQ
NASDAQ,XRX,XRX,Xerox Holdings Corporation - Common Stock,NASDAQ
NASDAQ,XSLL,XSLL,Xsolla SPAC 1 - Class A Ordinary Shares,NASDAQ
NASDAQ,XTIA,XTIA,"XTI Aerospace, Inc. Common Stock - Common Stock",NASDAQ
NASDAQ,XTLB,XTLB,XTL Biopharmaceuticals Ltd. - American Depositary Shares,NASDAQ
NASDAQ,XWEL,XWEL,"XWELL, Inc. - Common Stock",NASDAQ
NASDAQ,XWIN,XWIN,"XMAX, Inc. - Common Stock",NASDAQ
NASDAQ,XXII,XXII,"22nd Century Group, Inc - Common Stock",NASDAQ
NASDAQ,YAAS,YAAS,Youxin Technology Ltd - Class A Ordinary shares,NASDAQ
NASDAQ,YB,YB,Yuanbao Inc. - American Depositary Shares,NASDAQ
NASDAQ,YDDL,YDDL,One and One Green Technologies. INC - Class A Ordinary Shares,NASDAQ
NASDAQ,YDES,YDES,YD Bio Limited - Ordinary Shares,NASDAQ
NASDAQ,YDKG,YDKG,Yueda Digital Holding - Class A Ordinary Share,NASDAQ
NASDAQ,YHC,YHC,LQR House Inc. - Common Stock,NASDAQ
NASDAQ,YHGJ,YHGJ,Yunhong Green CTI Ltd. - Common Stock,NASDAQ
NASDAQ,YHNA,YHNA,YHN Acquisition I Limited - Ordinary Shares,NASDAQ
NASDAQ,YI,YI,"111, Inc. - American Depositary Shares",NASDAQ
NASDAQ,YIBO,YIBO,Planet Image International Limited - Class A Ordinary Shares,NASDAQ
NASDAQ,YMAT,YMAT,"J-Star Holding Co., Ltd. - Class A Ordinary Shares",NASDAQ
NASDAQ,YMT,YMT,Yimutian Inc. - American Depositary Shares; each representing 25 Class A ordinary shares,NASDAQ
NASDAQ,YOOV,YOOV,Concorde International Group Ltd - Class A Ordinary Shares,NASDAQ
NASDAQ,YORW,YORW,The York Water Company - Common Stock,NASDAQ
NASDAQ,YOUL,YOUL,Youlife Group Inc. - American Depositary Shares,NASDAQ
NASDAQ,YQ,YQ,17 Education & Technology Group Inc. - American Depositary Shares,NASDAQ
NASDAQ,YSXT,YSXT,"YSX Tech. Co., Ltd - Class A Ordinary Shares",NASDAQ
NASDAQ,YTRA,YTRA,"Yatra Online, Inc. - Ordinary Shares",NASDAQ
NASDAQ,YYAI,YYAI,AiRWA Inc. - Common Stock,NASDAQ
NASDAQ,YYGH,YYGH,YY Group Holding Limited - Class A Ordinary Shares,NASDAQ
NASDAQ,ZBAI,ZBAI,ATIF Holdings Limited - Ordinary Shares,NASDAQ
NASDAQ,ZBAO,ZBAO,Zhibao Technology Inc. - Class A Ordinary Shares,NASDAQ
NASDAQ,ZBIO,ZBIO,"Zenas BioPharma, Inc. - Common Stock",NASDAQ
NASDAQ,ZBRA,ZBRA,Zebra Technologies Corporation - Class A Common Stock,NASDAQ;SP500
NASDAQ,ZCMD,ZCMD,Zhongchao Inc. - Class A Ordinary Shares,NASDAQ
NASDAQ,ZD,ZD,"Ziff Davis, Inc. - Common Stock",NASDAQ
NASDAQ,ZDAI,ZDAI,"DirectBooking Technology Co., Ltd. - Class A Ordinary Shares",NASDAQ
NASDAQ,ZENA,ZENA,"ZenaTech, Inc. - Common Stock",NASDAQ
NASDAQ,ZG,ZG,"Zillow Group, Inc. - Class A Common Stock",NASDAQ
NASDAQ,ZION,ZION,Zions Bancorporation N.A. - Common Stock,NASDAQ
NASDAQ,ZJK,ZJK,"ZJK Industrial Co., Ltd. - Class A Ordinary Shares",NASDAQ
NASDAQ,ZJYL,ZJYL,JIN MEDICAL INTERNATIONAL LTD. - Class A Ordinary Shares,NASDAQ
NASDAQ,ZKIN,ZKIN,"ZK International Group Co., Ltd - Ordinary Share",NASDAQ
